Year,Geography,Measure,Value
2000,S92000003,trend,1561.3
2001,S92000003,trend,1561.8
2002,S92000003,trend,1564.7
2003,S92000003,trend,1565.8
2004,S92000003,trend,1569.6
2005,S92000003,trend,1571.9
2006,S92000003,trend,1576.5
2007,S92000003,trend,1579.2
2008,S92000003,trend,1582.5
2009,S92000003,trend,1584.1
2010,S92000003,trend,1584.0
2011,S92000003,trend,1587.6
2012,S92000003,trend,1587.2
2013,S92000003,trend,1585.1
2014,S92000003,trend,1584.6
2015,S92000003,trend,1582.9
2016,S92000003,trend,1580.7
2017,S92000003,trend,1578.7
2018,S92000003,trend,1577.0
2019,S92000003,trend,1575.2
2020,S92000003,trend,1575.4
2021,S92000003,trend,1572.1
2022,S92000003,trend,1571.3
1836,N92000002,trend,926.5
1837,N92000002,trend,928.8
1838,N92000002,trend,935.8
1839,N92000002,trend,944.6
1840,N92000002,trend,953.2
1841,N92000002,trend,961.5
1842,N92000002,trend,969.5
1843,N92000002,trend,975.8
1844,N92000002,trend,981.1
1845,N92000002,trend,986.9
1846,N92000002,trend,991.9
1847,N92000002,trend,996.5
1848,N92000002,trend,1002.0
1849,N92000002,trend,1005.7
1850,N92000002,trend,1006.1
1851,N92000002,trend,1004.7
1852,N92000002,trend,1003.0
1853,N92000002,trend,997.9
1854,N92000002,trend,992.8
1855,N92000002,trend,988.4
1856,N92000002,trend,985.4
1857,N92000002,trend,984.0
1858,N92000002,trend,986.1
1859,N92000002,trend,989.7
1860,N92000002,trend,993.9
1861,N92000002,trend,998.4
1862,N92000002,trend,1003.2
1863,N92000002,trend,1008.2
1864,N92000002,trend,1013.4
1865,N92000002,trend,1020.5
1866,N92000002,trend,1027.7
1867,N92000002,trend,1033.9
1868,N92000002,trend,1041.6
1869,N92000002,trend,1049.4
1870,N92000002,trend,1057.2
1871,N92000002,trend,1063.9
1872,N92000002,trend,1070.5
1873,N92000002,trend,1071.7
1874,N92000002,trend,1073.0
1875,N92000002,trend,1073.8
1876,N92000002,trend,1074.7
1877,N92000002,trend,1074.3
1878,N92000002,trend,1071.8
1879,N92000002,trend,1068.9
1880,N92000002,trend,1065.6
1881,N92000002,trend,1062.7
1882,N92000002,trend,1060.2
1883,N92000002,trend,1056.7
1884,N92000002,trend,1052.1
1885,N92000002,trend,1047.3
1886,N92000002,trend,1044.1
1887,N92000002,trend,1040.0
1888,N92000002,trend,1039.7
1889,N92000002,trend,1040.3
1890,N92000002,trend,1040.7
1891,N92000002,trend,1040.8
1892,N92000002,trend,1042.0
1893,N92000002,trend,1044.6
1894,N92000002,trend,1048.3
1895,N92000002,trend,1051.6
1896,N92000002,trend,1055.4
1897,N92000002,trend,1058.6
1898,N92000002,trend,1062.3
1899,N92000002,trend,1066.6
1900,N92000002,trend,1070.5
1901,N92000002,trend,1072.1
1902,N92000002,trend,1074.4
1903,N92000002,trend,1076.3
1904,N92000002,trend,1076.2
1905,N92000002,trend,1075.9
1906,N92000002,trend,1076.7
1907,N92000002,trend,1076.9
1908,N92000002,trend,1076.3
1909,N92000002,trend,1075.9
1910,N92000002,trend,1076.6
1911,N92000002,trend,1076.4
1912,N92000002,trend,1077.4
1913,N92000002,trend,1077.6
1914,N92000002,trend,1079.1
1915,N92000002,trend,1081.1
1916,N92000002,trend,1084.8
1917,N92000002,trend,1088.2
1918,N92000002,trend,1090.6
1919,N92000002,trend,1092.2
1920,N92000002,trend,1094.6
1921,N92000002,trend,1095.5
1922,N92000002,trend,1097.9
1923,N92000002,trend,1100.8
1924,N92000002,trend,1102.8
1925,N92000002,trend,1103.0
1926,N92000002,trend,1103.8
1927,N92000002,trend,1103.6
1928,N92000002,trend,1104.4
1929,N92000002,trend,1102.8
1930,N92000002,trend,1101.1
1931,N92000002,trend,1098.0
1932,N92000002,trend,1094.7
1933,N92000002,trend,1092.2
1934,N92000002,trend,1092.9
1935,N92000002,trend,1092.8
1936,N92000002,trend,1094.0
1937,N92000002,trend,1094.3
1938,N92000002,trend,1093.9
1939,N92000002,trend,1092.2
1940,N92000002,trend,1092.5
1941,N92000002,trend,1091.6
1942,N92000002,trend,1091.6
1943,N92000002,trend,1090.7
1944,N92000002,trend,1091.3
1945,N92000002,trend,1091.0
1946,N92000002,trend,1092.1
1947,N92000002,trend,1093.1
1948,N92000002,trend,1093.5
1949,N92000002,trend,1091.8
1950,N92000002,trend,1090.4
1951,N92000002,trend,1087.6
1952,N92000002,trend,1085.8
1953,N92000002,trend,1085.5
1954,N92000002,trend,1087.7
1955,N92000002,trend,1087.4
1956,N92000002,trend,1088.7
1957,N92000002,trend,1089.0
1958,N92000002,trend,1089.3
1959,N92000002,trend,1088.1
1960,N92000002,trend,1088.4
1961,N92000002,trend,1086.4
1962,N92000002,trend,1084.3
1963,N92000002,trend,1082.7
1964,N92000002,trend,1081.6
1965,N92000002,trend,1081.4
1966,N92000002,trend,1081.5
1967,N92000002,trend,1080.8
1968,N92000002,trend,1078.8
1969,N92000002,trend,1075.3
1970,N92000002,trend,1073.5
1971,N92000002,trend,1070.9
1972,N92000002,trend,1070.2
1973,N92000002,trend,1069.6
1974,N92000002,trend,1071.4
1975,N92000002,trend,1071.8
1976,N92000002,trend,1075.8
1977,N92000002,trend,1080.0
1978,N92000002,trend,1084.4
1979,N92000002,trend,1088.8
1980,N92000002,trend,1092.6
1981,N92000002,trend,1095.9
1982,N92000002,trend,1098.7
1983,N92000002,trend,1101.1
1984,N92000002,trend,1105.4
1985,N92000002,trend,1110.2
1986,N92000002,trend,1115.5
1987,N92000002,trend,1118.1
1988,N92000002,trend,1122.8
1989,N92000002,trend,1125.0
1990,N92000002,trend,1128.1
1991,N92000002,trend,1128.5
1992,N92000002,trend,1129.5
1993,N92000002,trend,1129.6
1994,N92000002,trend,1130.1
1995,N92000002,trend,1131.1
1996,N92000002,trend,1132.3
1997,N92000002,trend,1135.0
1998,N92000002,trend,1138.8
1999,N92000002,trend,1140.7
2000,N92000002,trend,1141.9
2001,N92000002,trend,1143.0
2002,N92000002,trend,1146.1
2003,N92000002,trend,1146.2
2004,N92000002,trend,1148.3
2005,N92000002,trend,1150.4
2006,N92000002,trend,1154.5
2007,N92000002,trend,1157.6
2008,N92000002,trend,1161.2
2009,N92000002,trend,1163.5
2010,N92000002,trend,1164.4
2011,N92000002,trend,1166.8
2012,N92000002,trend,1168.1
2013,N92000002,trend,1168.4
2014,N92000002,trend,1169.4
2015,N92000002,trend,1169.1
2016,N92000002,trend,1168.4
2017,N92000002,trend,1168.1
2018,N92000002,trend,1169.0
2019,N92000002,trend,1169.6
2020,N92000002,trend,1170.0
2021,N92000002,trend,1168.0
2022,N92000002,trend,1167.4
